nouns,label
코 입 손 정제,18
편도 결석 사람,6
위 천공 사람,3
위 천공 일지,3
놀텍스 덱 스피드 시복 용해도,12
음주 기침 염증,3
성대 성형 술 가능 여부,6
과민성 대장 증후군 항문 통증 성기 움,3
배꼽 통증,3
턱 몽 우리,6
추가 입 자구 쫌,9
위 내시경 과정,3
입 창 소금물 가글 도움,13
배,3
근력 운동,10
콩 코르 정,20
두통 안구 통,4
장염 말씀 추가,3
과민성 대장 증후군,3
소변 색상,23
밀크 시슬 고지혈증 약 복용 문의,19
침 물 목 통증,6
안구 통 두통 신경 가야,4
얼굴 코 편,14
일 목 현상,6
방수 스프레이 흡입,18
장염 학교 수,3
가슴 통증,20
남자 배 통증,3
장염,3
식도염 약 유통 기한 질문,3
동맥 발기부전 앞 해결 방안,23
음주 설사 스트레스,3
차병원 뇌경색 진단 대학병원 가야,5
콜레스테롤,19
과로 증상,21
거품 뇨 사진,23
침 듯 추가,6
침 듯,6
장염 고열 동반 수,3
내과 병원 장염,3
아래 입술 물집,0
갑상선 정상 수치,19
어째서 코로나 가능성 가용,2
코로나,2
고혈압 동맥 발기부전 발기부전,20
코로나 동선 안겹 수,2
소론 도정 에소 듀오 정 상호작용,3
백내장 양제,4
라미 액 상한 걸 복용,3
야간 근무 저녁 시간,21
콜레스테롤 오메 가제 하루 번 복용,19
감사 콜레스테롤,19
후두 통증,5
고혈압 발기부전,20
흉부 통증 부터 고생 가야,20
어지러움 가슴 무거 움,20
귀 리나,6
역류성 식도염 호흡 곤란 오진,3
체,3
이비인후과 목 기관지 가래,6
오한 근육통 코로나 검사,2
당뇨 수치 여기 대한 평가,19
초고 비만 다이어트,19
설사 배 근육 긴장 건가,3
기초 체온 이예,16
병원 다리 쥐,21
통수 목뒤,21
수면,7
공복 위산 분비,3
콜레스테롤,19
가래 호흡 곤란 증상,2
지난주 부터 머리 처방 약 두통 어지럼증 건 요,5
심장,20
몸 다운 몸 상태 건가,10
작년 증상 아래 시작 증상만 공황장애,7
기초 체온 이예,16
경과 변 대변 색깔 모두 정상 어디 곳도,3
비타민 주사 멍울 감 부작용 문의,19
귀 통증 지금 미국 병원 갈수,6
형 간염 마지막,3
추가 방금 형 간염 사람,3
역류성 식도염 비염 약 복용,6
체중 감소,6
방금 세부 대장 내시경,3
대장 내시경 약 복용,3
정수리 오른쪽 부분 두통,5
우유 유통 기한,3
염색 알레르기,24
코로나 증상 단계 별 발현 내용,2
귀 통증,6
찬물 오한,3
콜레스테롤 위험 수준,19
혀 입천장 자꾸만 지면,13
자궁경부암 검사 성관계,22
전 손목 발진,0
증상 호흡 불편 목조 느낌,2
입천장,13
오메가 끈 데 건가,19
빈맥 가슴 압박 감 순환기 내과 진료,20
복부,3
정신과 약 나 냄새 몸,7
내용 재질 이요 쌤 천식,2
목 오른쪽 부분,12
위산 과 다가 저하 제산제 오히려 역효과 던데,3
위 내시경 전후 증상 검사,3
당뇨 단계 인지,19
왼쪽 가슴,20
살 아이 머리 적,5
땅콩 배 통증,3
감사 어지럼증 증상 미세 항 두통,5
스쿼트 운동 발의 모양,10
익 상견 갑 일자 목 교정,21
편도결석 냄새 안나,6
개월 아이 설사,3
공복 혈당 당화혈색소,19
생리 기준,22
소화 양치 혀 오바이트,3
거품 뇨,23
왼쪽 갈비뼈 하단,12
폐렴 예방 접종 답변 주신 대해 추가,2
군 발성 두통,5
고혈압 건강,20
갈색 변 변 내과,3
갈색 변 검은색 변,20
긴장 두통,5
폐렴 예방 접종 스테로이드 치료 문의,2
목 물감,6
우슬 대한 재,21
차 접종 성관계,22
피부 패임 질문,0
작년 설사,3
독시 클린,16
피임 약 복용 복통,22
내시경 결과,3
베 체트 장염 가능성,3
목 물감 고통,6
목,21
복용 콜라,21
오메가 권 장량,19
미열,2
역류성 식도염 유산균,3
더위 땀 오한 기도,25
당뇨,19
가려움,0
당뇨 환자 다이어트 단백질 섭취 량,19
콜레스테롤 수치,19
야식 날 아침 공복 혈당,19
양제 복용 시간 식도염 질문,3
부작용 인지,24
성대 구증 수술,6
우슬환,21
어지럼증 검사,5
푸리 민정 선생님,21
콜레스테롤 중성 지방 수치,19
푸리 민정,21
콜레스테롤 중성 지방 수치,19
배 이주,3
식도 입구 바닥,3
기도 식도,3
땅콩,3
장염 변,3
안면 마비,6
운동 만하 토 병원,3
몸 감,21
추가 우유 두유,3
어깨,10
위엔 탑정 복 용법,3
추가 녹차 파우더 우유 타 효과,21
중성 지방 콜레스테롤 수치,19
동맥경화,20
미녹시딜,0
뇌 요,5
목구멍 돌기,6
유산균 유통 기한 바로,3
운동 코치 분 벌 라이프,21
유산균 양제 복 용법,3
입술 색,0
심장 판막 증 뇌출혈 등 가족,20
벌 라이프 쉐이크 벌티 추천,21
숙변 암 성인병 원인 수 기사 적,3
심장 응급실 피 검사 고지혈증,18
마음 대한 치료 수,7
급성 변비,3
곤란 정신 신경 통증 수도,5
이비인후과,6
귀마개 청력,6
배 소리 아주 물 소리 두꺼비 소리,3
예방접종 부위 결절,0
살 키도,19
물 화장실 하루 선 제일,21
예전 주사 때 물 감염 생명 지장 수도,16
성정체성 번,7
코 코,6
탄수화물 섭취 또한 운동 종류 도움,21
목,6
예방접종,22
자궁경부암 대한,22
임신 가능성,22
배 설사 배,3
두통,5
대장 내시경 결과 이상 소견 직장 부위,3
혓바닥 밑 또 다른 살이,13
배 꾸르륵 배 가스 머리 아픔,3
대변 복부 통증,3
아가 토,3
혈압 오르락내리락,20
항문 선 홍색 출혈,1
목,6
심장질환 일 확률,20
왼쪽 두통,5
설사,3
면역 치료 고양이,24
한가지 자가면역질환 다른 종류 자가 면역 질환 오기,9
심장 보통 걸 의미,20
저희 어머니 원래 저체중 데 재작년 갱년기 살이 더,22
빈맥,20
오른쪽 머리 듯,5
배 통증,3
열 오르락내리락 코로나,2
열 고열 피곤 어지러움 눈 아픔 설사 기침 감기 몸살 코로나바이러스,2
급성 기관지염,2
편두통 뇌졸중 가능성 대하,5
목 부분 두드러기,0
구내염,13
비염 축농증,6
목 힘줄,10
타이레놀 현재 처방약 복용,12
프 캡슐 헤르 정 무방 나나,20
형 간염 주사 멍 수,3
배 설사 똥,3
만성 염 추정 인 어머니 케어,3
오른쪽 가슴 통증,2
두드러기,0
마그네슘 철분,3
,2
폐렴 예방접종,2
콜레스테롤 수치 약,19
손톱 가로 뭔가,0
자세,10
왼쪽 팔뚝 기분,17
다이어트 어지럼증 현기증,19
편도,6
연하 검사 글,10
가슴 심장 아픔 왼쪽 승 모근,20
손목 혈압,20
강건 조증 쇼 렌 증후군,9
오른쪽 목구멍,6
음식물 목,6
엑스레이 음식물,3
방금 생리 시작 혈액 검사,22
음식 왼쪽 부근,3
앰씰 린 캡슐,16
손 반점 거,0
가슴 왼쪽 통증,20
기도 음식물 전의 궁금증,2
블루베리 권 장량 블루베리 요구르트,21
면소 체 검사 석면 노출 검사,2
평소 다른 두통,5
플라스틱,18
운동 노화,10
운동 노화,10
위 내시경,3
당뇨 환자 다이어트 식단 운동,19
에탄올 체내 흡수 현상,3
위 내시경,3
이유,3
철분 것,8
폐간 움,2
야채 식단,21
갑상선 결절 등 조치,19
몸무게,19
차 지하철 숨쉬기 어려움,7
정수리 편 머리 전기 찌릿 듯,5
인플란트 식 립하 골다공증 주사 생각,13
얼굴 헤르페스 전조 증상,5
수술 장마 비 폐색,3
배 가스 차고 배,3
두통,5
충수염 수술 구토,3
흑색 변,3
아이 볼거리,6
연속 복통,3
목 현상,6
밥 뱃살,3
저혈압 호흡 곤란,20
비염 주파 하비 갑 절제 술 대하 전문의,6
알프 람정,7
흑색 변,3
입술,6
손톱,0
피임 약 복용 항생제,22
더위 안약 인공 눈물 냉장 보관,4
간암 유전자 검사 결과,3
약간 부정맥 고지혈증 처방,20
차 접종,22
음식물 섭취 꿀꺽 꿀꺽 저절로 건가,3
한약 간,21
헬리 코박터 파일 로리 균 치료 중 변모,16
기립 저혈압 줄 불안 정성 협심증,20
자고 코 걸,6
새벽 흉통,20
큐 수술 전후 권고 이유,0
콧물 가래 초록색 알갱이,6
잇몸 염증 구내염,6
머리 정수리 편 전기,5
배 여기저기,3
평상시 심박수 기립 저혈압 증세,20
급성 호흡 곤란 증후군,2
왼쪽 가슴 통증 새벽 협심증,20
빈혈 호흡 불 증상,8
오른쪽 정수리 전기,5
아이 연기 하나요,2
목,6
목 가래 소리 숨,6
아침 피로,21
복통 가슴 심장 통증 구분,20
코로나 증상 머리 열도 기침,2
은박,18
코로나 물 설사,3
명치 설사,3
변색,3
역류성 식도염 숨 수,2
방금 트림 원리 질문,3
인중 피부 구진,0
트림 원리,3
번 위경련,3
모기 모기 침 입,16
예방접종 부위 하루,0
가래 천식,2
간수치,3
자두 씨,21
청소년 우울증 년 대학병원,7
글루타민 섭취 시간 섭취 량,21
정액 손가락 삽입 통한 임신 사례,22
임신 가능성 성기 삽입 일체,22
직접 삽입 임신,22
목 물감,6
목 현상,6
임신 가능성,22
피임 약 임신 가능성,22
목 물감 호흡 곤란,6
자두,3
빈혈 사람 철분,8
니코틴 검사,2
전립선염 도움 양제,22
요실금,23
임신 혈액 검사 결과,22
임신 가능성,22
장애 흡인 폐렴 문의,2
식도 역류 기도,2
자궁 선근 증 증상 호전 방법,22
마그네슘 보충 질문,3
세로자트 철분,8
임신,22
몸 털,0
에스 졸정 라미 액,3
소화기관 두통 가요,5
천식 원래,2
콘돔 관계 당일 피임 약 복용,22
숨 힘 듭니,2
장애 음식 기침 꿈 병원 가야,5
피부 과 휴지 탈모증 판명,0
피임 약 생리 안함,22
에스 졸정 은 라미 액 복용,3
심박수 후 갑상선 항진 증 증상,19
키 성장 건강 기능 식품,21
자궁 내 정자 생존 기간 정액량 관계,22
입원 중 수동 혈압 재고 팔 상처,0
갑상선 수치 정상 갑상선 호르몬 수체,19
헬리 코박터 파일 로리 균 치료 약,16
자꾸 신경 병원 방문,7
간과 눈 충혈,4
천공 질문,3
중 생리,22
간이 눈 충혈,4
소화기관 천공 등 생명 지장 질환 발생 가능성,3
멀미 얼굴 이유,3
새끼손가락,5
폐 심장 똑 똑 소리,20
식사 도중 사람 등 손바닥 치면,3
가슴 통증 오른쪽,20
오른쪽 복부 시작 불편 감 해결,3
임기 냉 시기 질문,22
아침 오른쪽 가슴 낮,12
식사 가슴,20
복부 통,3
충녹증,6
임신,22
잇몸,13
피임 약 복용 항생제,22
심장 검사 비용,20
음식물 입 위 평균 시간,3
간과 눈썹,0
형 간염 항원 항체,3
발 뒤꿈치 부분 통증,17
전신 근육,5
미녹시딜 복용,0
임신 가능성,22
테트락심 예방접종 햊빛,24
목 가슴 팍 식후 목 가슴 팍 감,3
추가 사후 피임 약 처방 복용,22
혈토 혈변,3
농축 비타민 중,21
손톱 밑 영양소 건가,21
혈토 혈변,3
신생아 목욕,0
링겔 뒤 피멍,0
혈압 약,20
탐폰 이용 독성 쇼크 증후군,22
심장 쿵 기분,20
위 내시경 왼쪽 배 욱신거림,3
편두통,5
위장 장애 입냄새,3
양제,21
피부 오일 페이퍼 사용,0
신생아 눈 마 플러스 스프레이 분사 액,4
복통 변,3
피임 약,22
술 양제 복용,3
라면 덜 습관,3
배,3
설사 내과 가면,3
다시 식도암 증상,3
음식,3
거미줄,3
무릎 장판,17
단핵구 수치,8
프리바이오틱스 유산균 매일 효과,3
축농증 약,6
기침 헛구역질 자칫 복강 내출혈 수,3
물 캡슐 알약 먼저 목 날 수,6
양제 성조숙증,21
데소나 크림,0
청소년 비타 치 키 성장 방해,2
아스타 펜 정이 건가,12
역류성 식도염 후두 염 차이점,3
숙면 취하 위해 병원 도움,7
복용,21
심장,20
목 통증,6
채혈 멍,8
전 심장 통증 폐쪽 통증 어디 병원 가야,20
어머니 혀 정말 음식,6
물 동안 소변 얼마,25
형 간염 혈액 감염 질병 감염,3
생리 날 편두통,22
생리 편두통 눈데,22
생리 여성 청결 제로 질 세척 해도,22
능 장애,19
여드름 스트레스,0
연어 셀러 드 비 브리 패혈증,16
왼쪽 엄지 근처 쥐 다음 날 자리 피멍,0
목 스트레칭 혈관,10
왼쪽 가슴 통증,3
진료 비 세부 역서 검사 항목 성병 검사 게 기재 성병 검사 건가,22
혓바늘 혀 전체,6
당분 음료 동안 당분 몸,19
달 설사 건가,3
목 뼈 위치,3
전 파상풍 주사 팔도 목 예방주사 일 수,16
주전 소화 불량 증상 의식 트림,3
망막 열공 레이저,4
피로 감 기간 혓바늘,6
근육,5
아버지 뇌출혈 건강 관리,10
뇌졸중 눈,5
띄엄 띄엄 두통 띄엄띄엄,5
대장 절제 술 간 적 복통,3
환자 바늘,16
형 간염 혈액 감염 질병 감염,3
미노 씬 취침 복용,16
목 스트레칭 두통,21
허벅지 힘,10
입술 안쪽 살,6
샤워,5
철분 복용,8
혈관 두통,5
주니 주변,23
몸 상태 별로 하니 스트레스,21
띄엄띄엄 두통 띄엄띄엄,5
몸 상태,21
음식물 소화,3
식 습관,3
발 지압 혈액 순환 의학 신빙,21
아침 공복 혈당,19
수액 투여 연결 부가 장시간 방치 감염 위험,16
항생제 소염제 복용,16
양쪽 팔다리 근육통,10
유산균 선택 여부 대하,3
입 혀 아주 증상,6
파상풍 백신,16
가슴 건 부분 서일,20
머리 지끈 지끈 거립니,5
목 스트레칭,10
팔 쪼 보라색 뭘,0
질문 관 식후 양제 번 다,21
콜레스테롤 수치 변화,19
양제 복용 질문,21
목 스트레칭 두통,5
손 핏줄,15
양제 복용 문의,21
치실 사용 방법,13
만성 갑상선 염 레이브 스 병일 수,19
흉곽 신경 말초신경,15
기침 고치,2
위 내시경 주의 사항,3
폐 물 물질,2
피부 다량 살충제 홈키 파 등 살포,0
글루타민 글루 타치 온 차이 더 침 강박증 증상 불안장애 위장 애도,7
가슴,20
목구멍 열,6
대장암,3
복강 수술 뱃살 사람 사람,3
식도염 약 복용,3
피임 약 복용,22
운동 단백질 섭취,21
질문 호흡 곤란,2
단백질 보충,21
우측 위 사랑니 발치 자리 양치 입냄새,13
비타 치 청소년 피 키 성장,2
식도염 생기,3
섭식장애 악화,7
철분 장기 복용,8
번 발뒤꿈치 증상,17
사타구니 멍울,23
배 찟 정도 운동 키 방해,3
피부,0
중 소아 비만 내분비계,19
손 증상,25
어머니 귀 귀 주름,6
코로나 증상,2
손 증상,25
위 경후 약,3
비염 완치,6
몸 물집,0
위통 소화 장애 변인 변 사진,3
지방간 갑상선 저하 증 임신 당뇨,6
배 통증,3
증상,19
선크림 햇빛 비타민 차단,0
,5
이상 물 분유 먹이 사카 자키 균 감염 확률,16
혈변 대장암,3
무좀,19
혈변 정도,3
당뇨 환자 식당 밥,19
큐메 토론 점안액 인공 눈물,4
아르기닌 복용 얼굴 홍조,0
혈 변일 변 사진,3
폭식증 구역 인체 부작용,7
목 아픔,6
혈압,20
코 뒤쪽 목,6
다이어트 하루 끼 끼 양도 습관 건가,19
구내염 흉터,13
토 헛구역질 기분 이드,5
무릎 통증,17
갑상선기능항진증 일상생활,6
갑자기 체중,19
감기 한번,24
양제 복용 시간,21
배탈,3
입 마름 증상 원인,6
콧물 폐,2
초 중고 성적 성적 고착,7
날개 뼈,10
이비인후과 기관지 폐 검사 볼 수,6
단백뇨,25
삭 투약 부위 모기 반응,0
역류성 질환,3
목구멍,6
일전 자고 일어나서 출근 가슴 통증 유발,20
갈증,19
체 증상,3
트립토판 보충 최대 복용량,7
핫팩 피폭,10
토마토,21
위 경후,3
요새 변 간혹 변 사진,3
몸살 기운 캄,2
생리 펑소,22
소티 논 복용 방법,0
쇄골 비정상 휘었습니,17
대상포진,0
식사 등 통증 명치 통증,3
발가락 점,0
편도염 스테로이드 복용,6
마카 간수치,3
염증 수치 피부 트러블,0
단백뇨 몇번 재검 재검사 음성,25
편도결석 사람,6
임산부 변비 물변,22
점액 낭종 구내염,6
벌레,3
다리,21
온 몸 두통,5
구내염,13
편도결석,6
생리 증후군,22
허리 디스크,11
땀띠 물 물,21
내과 질환 허리 디스크 관계,21
이번 공무원 신체 검사 폐 사진 아무 기도,2
전 역류성 식도염 숨 갑갑,3
딱지 피지,0
심장 깨,20
비지 속성 심실 빈맥,20
사진 첨부 질문 남편 형 간염 비 활동,3
남편 형 간염 보균자,3
자고 입가,6
탈모 관리,0
임신,22
대장 내시경,3
형 간염 보균자 전염 경로,3
내시경 검사 이형성 협심증,20
머리,5
바디 로션 얼굴 발라,0
역류성 후두 염 약 복용 입 마름 목 갈증,6
장염 약 복용,3
가스 위,3
역류성 식도염 음식,3
대변 냄새,3
눈 밑 마그네슘 식품,5
혀 반증,0
심장,20
몸 유지 운동,10
목 가래 피,2
다리 감각 이상,5
,7
아기 머리 둘레 증 걱정,5
손목 건초염 처방 약과 소화 불량 과민성 대장 처방 약,3
더위 대해,10
